rank,uid,username,type,accompany,medal_name,medal_level
1,44140887,-厄童-,舰长,96,甜栗zi,29
2,21763284,Matthew_kk,舰长,42,甜栗zi,27
3,1951359859,盖好被子好家伙,舰长,40,甜栗zi,26
4,30560952,账号已注销,舰长,171,甜栗zi,26
5,448508702,栗子家的DDR,舰长,136,甜栗zi,26
6,7559452,云琅染烟-粑粑大王,舰长,121,甜栗zi,26
7,1752700457,wawa是蛙蛙,舰长,176,甜栗zi,26
8,478530000,大那啥转转转,舰长,103,甜栗zi,25
9,12051525,狗莓呐C,舰长,163,甜栗zi,25
10,3546892954766152,陆云书,舰长,84,甜栗zi,25
11,620489333,-桃夭酱-,舰长,92,甜栗zi,24
12,3494351216839395,棿铭,舰长,105,甜栗zi,23
13,3546849203981008,细嗦栗子卡的痰,舰长,61,甜栗zi,23
14,435504285,十浦寸,舰长,50,甜栗zi,23
15,108150270,棠棠棠棠堂,舰长,30,甜栗zi,23
16,488750234,B站的辣个男人,舰长,58,甜栗zi,22
17,1302393099,黃金体験,舰长,31,甜栗zi,22
18,1665463273,兀劫1314,舰长,31,甜栗zi,22
19,1952695535,不寻常的小狼狗,舰长,20,甜栗zi,21
20,3546702061505344,我我我我叫甜茶,舰长,27,甜栗zi,21
21,416010879,宠鱼儿_,舰长,15,甜栗zi,21
