rank,uid,username,type,accompany,medal_name,medal_level
1,1316734497,Y-bluezero-爱播大笨蛋,提督,212,甜栗zi,46
2,44140887,-厄童-,舰长,308,甜栗zi,44
3,1951359859,猪栗盖被,舰长,251,甜栗zi,43
4,7559452,云琅染烟-粑粑大王,舰长,333,甜栗zi,38
5,12051525,go栗莓拿塞,舰长,375,甜栗zi,35
6,448508702,DDR想过CET-6,舰长,348,甜栗zi,35
7,478530000,大那啥转转转,舰长,315,甜栗zi,34
8,3546392698030143,冰冷小白白,舰长,110,甜栗zi,32
9,97554931,桃枝___,舰长,91,甜栗zi,30
10,273486679,御风-挂机半退中,舰长,61,甜栗zi,30
11,3546849203981008,细嗦栗子卡的痰,舰长,267,甜栗zi,29
12,1752700457,蛙蛙不想被掏兜,舰长,185,甜栗zi,29
13,314827433,虚掩的门牙,舰长,143,甜栗zi,28
14,3690977564822180,亿盆猪猪,舰长,58,甜栗zi,26
15,18236089,翼凌try,舰长,59,甜栗zi,26
16,500945816,非正式调查1,舰长,58,甜栗zi,25
17,452065807,首席睡觉官PP,舰长,15,甜栗zi,24
18,3546820795960171,饭田马丽娜-无语中,舰长,24,甜栗zi,23
