rank,uid,username,type,accompany,medal_name,medal_level
1,1316734497,Y-bluezero-爱播大笨蛋,提督,211,甜栗zi,46
2,44140887,-厄童-,舰长,307,甜栗zi,44
3,1951359859,猪栗盖被,舰长,250,甜栗zi,43
4,7559452,云琅染烟-粑粑大王,舰长,332,甜栗zi,38
5,12051525,go栗莓拿塞,舰长,374,甜栗zi,35
6,448508702,DDR想过CET-6,舰长,347,甜栗zi,35
7,478530000,大那啥转转转,舰长,314,甜栗zi,34
8,3546392698030143,冰冷小白白,舰长,109,甜栗zi,32
9,97554931,桃枝___,舰长,90,甜栗zi,30
10,273486679,御风-挂机中,舰长,60,甜栗zi,30
11,3546849203981008,细嗦栗子卡的痰,舰长,266,甜栗zi,29
12,1752700457,蛙蛙不想被掏兜,舰长,184,甜栗zi,29
13,314827433,虚掩的门牙,舰长,142,甜栗zi,28
14,3690977564822180,亿盆猪猪,舰长,57,甜栗zi,26
15,18236089,翼凌try,舰长,58,甜栗zi,26
16,500945816,非正式调查1,舰长,57,甜栗zi,25
17,452065807,首席睡觉官PP,舰长,14,甜栗zi,24
18,3546820795960171,饭田马丽娜-无语中,舰长,23,甜栗zi,23
