rank,uid,username,type,accompany,medal_name,medal_level
1,1316734497,Y-bluezero-爱播大笨蛋,提督,214,甜栗zi,46
2,44140887,-厄童-,舰长,310,甜栗zi,44
3,1951359859,猪栗盖被,舰长,253,甜栗zi,43
4,7559452,云琅染烟-粑粑大王,舰长,335,甜栗zi,38
5,12051525,go栗莓拿塞,舰长,377,甜栗zi,35
6,448508702,DDR想过CET-6,舰长,350,甜栗zi,35
7,478530000,大那啥转转转,舰长,317,甜栗zi,34
8,3546392698030143,冰冷小白白,舰长,112,甜栗zi,32
9,97554931,桃枝___,舰长,93,甜栗zi,30
10,3546849203981008,细嗦栗子卡的痰,舰长,269,甜栗zi,29
11,1752700457,蛙蛙不想被掏兜,舰长,187,甜栗zi,29
12,314827433,虚掩的门牙,舰长,145,甜栗zi,28
13,3690977564822180,亿盆猪猪,舰长,60,甜栗zi,26
14,18236089,翼凌try,舰长,61,甜栗zi,26
15,500945816,非正式调查1,舰长,60,甜栗zi,25
16,452065807,首席睡觉官PP,舰长,17,甜栗zi,24
17,3546820795960171,饭田马丽娜-无语中,舰长,26,甜栗zi,23
