rank,uid,username,type,accompany,medal_name,medal_level
1,44140887,儿科小不懂,舰长,24,甜栗zi,27
2,3546769308781297,道-_-_,舰长,95,甜栗zi,26
3,30560952,账号已注销,舰长,99,甜栗zi,26
4,1752700457,wawa是蛙蛙,舰长,104,甜栗zi,26
5,448508702,DDR-栗所当然,舰长,64,甜栗zi,25
6,7559452,云琅染烟-单推云云,舰长,49,甜栗zi,24
7,12051525,狗莓呐腮下个月不续了,舰长,92,甜栗zi,24
8,175002328,想退网了黑化了,舰长,48,甜栗zi,24
9,285361200,有间客栈无跑堂,舰长,76,甜栗zi,23
10,478530000,大那啥转转转,舰长,31,甜栗zi,23
11,3546892954766152,陆云书,舰长,12,甜栗zi,22
12,620489333,-陌小寒-独宠栗子,舰长,22,甜栗zi,22
13,20629497,群星闪耀-愿你爱自己,舰长,20,甜栗zi,21
14,1200120699,青山入梦---,舰长,2,甜栗zi,21
15,1902751788,-_-轻绘梨花泪沾衣-_-,舰长,15,甜栗zi,21
