rank,uid,username,type,accompany,medal_name,medal_level
1,44140887,儿科小不懂,舰长,27,甜栗zi,27
2,3546769308781297,道-_-_,舰长,98,甜栗zi,26
3,30560952,账号已注销,舰长,102,甜栗zi,26
4,1752700457,wawa是蛙蛙,舰长,107,甜栗zi,26
5,448508702,DDR-栗所当然,舰长,67,甜栗zi,25
6,7559452,云琅染烟-单推云云,舰长,52,甜栗zi,25
7,12051525,狗莓小不懂,舰长,95,甜栗zi,24
8,175002328,想退网了黑化了,舰长,51,甜栗zi,24
9,478530000,大那啥转转转,舰长,34,甜栗zi,24
10,285361200,有间客栈无跑堂,舰长,79,甜栗zi,23
11,3546892954766152,陆云书,舰长,15,甜栗zi,23
12,620489333,-陌小寒-独宠栗子,舰长,25,甜栗zi,22
13,20629497,群星闪耀-愿你爱自己,舰长,23,甜栗zi,22
14,1200120699,青山入梦---,舰长,5,甜栗zi,21
15,92226433,老实憨厚陈十一,舰长,4,甜栗zi,21
16,1902751788,落雪忆碎,舰长,18,甜栗zi,21
