rank,uid,username,type,accompany,medal_name,medal_level
1,44140887,-厄童-,提督,52,甜栗zi,28
2,3546769308781297,道-_-_,舰长,123,甜栗zi,26
3,30560952,账号已注销,舰长,127,甜栗zi,26
4,448508702,DDR-栗所当然,舰长,92,甜栗zi,26
5,1752700457,wawa是蛙蛙,舰长,132,甜栗zi,26
6,7559452,云琅染烟,舰长,77,甜栗zi,25
7,12051525,狗莓呐腮,舰长,120,甜栗zi,24
8,478530000,大那啥转转转,舰长,59,甜栗zi,24
9,175002328,DDR-梨所当然,舰长,76,甜栗zi,24
10,3546892954766152,风吹云散回忆成书,舰长,40,甜栗zi,24
11,3494351216839395,棿铭,舰长,63,甜栗zi,23
12,620489333,-陌小寒-独宠栗子,舰长,50,甜栗zi,23
13,3546849203981008,细嗦栗子卡的痰,舰长,17,甜栗zi,22
14,500945816,小雨落生花,舰长,25,甜栗zi,22
15,3546765624084973,CC努力做富婆,舰长,17,甜栗zi,22
16,2010466294,玖九丨妤云汐,舰长,8,甜栗zi,22
17,22364157,七酱lucky_,舰长,25,甜栗zi,22
18,63257298,PSGLGDPTSD,舰长,14,甜栗zi,21
19,92226433,老实憨厚陈十一,舰长,29,甜栗zi,21
20,488750234,B站的辣个男人,舰长,14,甜栗zi,21
21,1200120699,青山入梦---,舰长,30,甜栗zi,21
22,435504285,十浦寸,舰长,6,甜栗zi,21
