rank,uid,username,type,accompany,medal_name,medal_level
1,44140887,-厄童-,舰长,65,甜栗zi,28
2,3546769308781297,道-_-_,舰长,136,甜栗zi,26
3,30560952,账号已注销,舰长,140,甜栗zi,26
4,448508702,栗子家的DDR,舰长,105,甜栗zi,26
5,1951359859,盖好被子好家伙,舰长,9,甜栗zi,26
6,1752700457,wawa是蛙蛙,舰长,145,甜栗zi,26
7,7559452,云琅染烟,舰长,90,甜栗zi,26
8,478530000,大那啥转转转,舰长,72,甜栗zi,25
9,12051525,狗莓呐C,舰长,132,甜栗zi,25
10,3546892954766152,云书无米闭关中,舰长,53,甜栗zi,24
11,175002328,DDR-梨所当然,舰长,89,甜栗zi,24
12,21763284,Gemini-KK,舰长,11,甜栗zi,23
13,3494351216839395,棿铭,舰长,76,甜栗zi,23
14,3546849203981008,细嗦栗子卡的痰,舰长,30,甜栗zi,23
15,1200120699,青山入梦---,舰长,43,甜栗zi,22
16,3546765624084973,CC努力做富婆,舰长,30,甜栗zi,22
17,2010466294,玖九丨妤云汐,舰长,21,甜栗zi,22
18,63257298,PSGLGDPTSD,舰长,27,甜栗zi,21
19,2040855,fty158,舰长,8,甜栗zi,21
20,488750234,B站的辣个男人,舰长,27,甜栗zi,21
21,26448358,十八咕,舰长,7,甜栗zi,21
22,435504285,十浦寸,舰长,19,甜栗zi,21
