rank,uid,username,type,accompany,medal_name,medal_level
1,1316734497,Y-bluezero-有爱播别薅,舰长,169,甜栗zi,45
2,44140887,-厄童-,舰长,265,甜栗zi,44
3,1951359859,猪栗盖被,舰长,209,甜栗zi,42
4,7559452,云琅染烟-粑粑大王,舰长,290,甜栗zi,38
5,21763284,Gemini-KK,舰长,126,甜栗zi,35
6,448508702,DDR想过CET-6,舰长,305,甜栗zi,34
7,12051525,go栗莓拿塞,舰长,332,甜栗zi,34
8,478530000,大那啥转转转,舰长,272,甜栗zi,33
9,3546859666672207,就算不是不咋啊,舰长,114,甜栗zi,30
10,3546974085188366,陆云书,舰长,129,甜栗zi,30
11,63257298,PSGLGDPTSD,舰长,170,甜栗zi,28
12,3546849203981008,细嗦栗子卡的痰,舰长,230,甜栗zi,28
13,97554931,桃栗枝,舰长,48,甜栗zi,28
14,314827433,虚掩的门牙,舰长,100,甜栗zi,27
15,347099852,枯风懿,舰长,18,甜栗zi,24
16,1822136154,没用的大学生a,舰长,29,甜栗zi,24
17,3690977564822180,亿盆猪猪,舰长,15,甜栗zi,23
18,3546850703444000,男生不能叽叽歪歪,舰长,2,甜栗zi,21
19,628525691,麟角凤毛_,舰长,16,甜栗zi,21
20,386925182,tiantian123000,舰长,16,甜栗zi,21
21,375990890,whimco,舰长,16,甜栗zi,21
22,3690995598232493,若尘心-D橘子的小狗,舰长,31,甜栗zi,21
23,3690985433336019,很抗揍232,舰长,31,甜栗zi,21
24,3546937844304555,笑笑不说话hhh,舰长,31,甜栗zi,21
25,3546915822111242,志有各人-,舰长,16,甜栗zi,21
26,11840220,All-just-jokes,舰长,16,甜栗zi,21
