rank,uid,username,type,accompany,medal_name,medal_level
1,1316734497,Y-bluezero-有爱播别薅,舰长,175,甜栗zi,45
2,44140887,-厄童-,舰长,271,甜栗zi,44
3,1951359859,猪栗盖被,舰长,215,甜栗zi,42
4,7559452,云琅染烟-粑粑大王,舰长,296,甜栗zi,38
5,448508702,DDR想过CET-6,舰长,311,甜栗zi,34
6,12051525,go栗莓拿塞,舰长,338,甜栗zi,34
7,478530000,大那啥转转转,舰长,278,甜栗zi,33
8,3546859666672207,就算不是不咋啊,舰长,120,甜栗zi,30
9,3546974085188366,陆云书,舰长,135,甜栗zi,30
10,63257298,PSGLGDPTSD,舰长,176,甜栗zi,28
11,3546849203981008,细嗦栗子卡的痰,舰长,236,甜栗zi,28
12,97554931,桃栗枝,舰长,54,甜栗zi,28
13,314827433,虚掩的门牙,舰长,106,甜栗zi,27
14,347099852,枯风懿,舰长,24,甜栗zi,24
15,1822136154,没用的大学生a,舰长,35,甜栗zi,24
16,3690977564822180,亿盆猪猪,舰长,21,甜栗zi,24
17,3546850703444000,就爱关注小乃主播,舰长,8,甜栗zi,21
18,628525691,麟角凤毛_,舰长,22,甜栗zi,21
19,386925182,tiantian123000,舰长,22,甜栗zi,21
20,375990890,whimco,舰长,22,甜栗zi,21
21,3546915822111242,志有各人-,舰长,22,甜栗zi,21
22,11840220,Enjoy-banality,舰长,22,甜栗zi,21
