rank,uid,username,type,accompany,medal_name,medal_level
1,3546769308781297,道-_-_,提督,51,甜栗zi,26
2,30560952,账号已注销,舰长,55,甜栗zi,26
3,1752700457,wawa是蛙蛙-栗子,舰长,60,甜栗zi,25
4,448508702,Edwin-unddr,舰长,20,甜栗zi,24
5,3546678825060788,Elextrano,舰长,26,甜栗zi,23
6,348979673,开鹿虎,舰长,29,甜栗zi,23
7,12051525,狗莓呐腮,舰长,48,甜栗zi,23
8,285361200,有间客栈无账房,舰长,32,甜栗zi,22
9,3494351216839395,想撕一次巴黎世家,舰长,51,甜栗zi,22
10,175002328,睡觉了勿q,舰长,4,甜栗zi,22
11,25640603,Mon3tr与我有个约定,舰长,2,甜栗zi,21
12,1044409355,Twixim_,舰长,21,甜栗zi,21
13,7559452,云琅染烟,舰长,5,甜栗zi,21
