rank,uid,username,type,accompany,medal_name,medal_level
1,30560952,纳西妲的七度空间,提督,34,甜栗zi,26
2,3546769308781297,道-_-_,舰长,30,甜栗zi,25
3,1752700457,wawa是蛙蛙,舰长,39,甜栗zi,25
4,348979673,开鹿虎,舰长,8,甜栗zi,23
5,3546678825060788,亚瑟DC柯南道尔,舰长,5,甜栗zi,23
6,3537111466642111,似-S,舰长,24,甜栗zi,23
7,52836727,风铃铃铃-,舰长,31,甜栗zi,22
8,342119592,Yoka_Q,舰长,21,甜栗zi,22
9,12051525,狗莓呐腮,舰长,27,甜栗zi,22
10,29678426,星星_天空属于哈夫克,舰长,31,甜栗zi,22
11,1400674452,骨折眉毛主宰世界,舰长,17,甜栗zi,22
12,285361200,有间客栈无账房,舰长,11,甜栗zi,21
13,3494351216839395,-_-轻绘梨花泪沾衣-_-,舰长,30,甜栗zi,21
14,1643218509,碎水向东流,舰长,20,甜栗zi,21
15,3494365865445814,露露lulu啦,舰长,17,甜栗zi,21
