rank,uid,username,type,accompany,medal_name,medal_level
1,1316734497,Y-bluezero-有爱播别薅,舰长,146,甜栗zi,44
2,44140887,-厄童-,舰长,242,甜栗zi,44
3,1951359859,小猪盖呗,舰长,186,甜栗zi,42
4,7559452,云琅染烟-粑粑大王,舰长,267,甜栗zi,38
5,21763284,Gemini-KK,舰长,103,甜栗zi,35
6,448508702,DDR想过CET-6,舰长,282,甜栗zi,34
7,12051525,狗莓呐腮,舰长,309,甜栗zi,33
8,478530000,大那啥转转转,舰长,249,甜栗zi,33
9,3546974085188366,陆云书,舰长,106,甜栗zi,30
10,36625512,千面咸鱼,舰长,60,甜栗zi,29
11,63257298,PSGLGDPTSD,舰长,148,甜栗zi,28
12,3546849203981008,细嗦栗子卡的痰,舰长,207,甜栗zi,28
13,314827433,虚掩的门牙,舰长,77,甜栗zi,26
14,435504285,十浦寸,舰长,101,甜栗zi,26
15,103066396,冰冷的五点,舰长,56,甜栗zi,25
16,97554931,滚边拉去_,舰长,25,甜栗zi,24
17,1822136154,没用的大学生a,舰长,6,甜栗zi,21
18,32492246,奇迹白泽,舰长,16,甜栗zi,21
19,3690995598232493,若尘心-D橘子的小狗,舰长,8,甜栗zi,21
20,3690985433336019,很抗揍232,舰长,8,甜栗zi,21
21,3546937844304555,笑笑不说话hhh,舰长,8,甜栗zi,21
