rank,uid,username,type,accompany,medal_name,medal_level
1,44140887,-厄童-,提督,122,甜栗zi,29
2,1316734497,Y-bluezero-戒氪ing,提督,26,甜栗zi,27
3,21763284,Matthew_kk,舰长,68,甜栗zi,27
4,1951359859,盖好被子好家伙,舰长,66,甜栗zi,27
5,7559452,云琅染烟-粑粑大王,舰长,147,甜栗zi,26
6,448508702,栗子家的DDR,舰长,162,甜栗zi,26
7,3546769308781297,道-_-_,舰长,175,甜栗zi,26
8,30560952,账号已注销,舰长,197,甜栗zi,26
9,478530000,大那啥转转转,舰长,129,甜栗zi,25
10,3546892954766152,账号已注销,舰长,110,甜栗zi,25
11,12051525,狗莓呐腮,舰长,189,甜栗zi,25
12,3546801326000622,小亿不高冷,舰长,14,甜栗zi,24
13,620489333,-陌小寒-,舰长,118,甜栗zi,24
14,2010466294,玖九丨妤云汐,舰长,0,甜栗zi,24
15,3546849203981008,细嗦栗子卡的痰,舰长,87,甜栗zi,23
16,488750234,B站的辣个男人,舰长,79,甜栗zi,23
17,435504285,十浦寸,舰长,76,甜栗zi,23
18,108150270,糖唐棠棠堂,舰长,56,甜栗zi,23
19,63257298,PSGLGDPTSD,舰长,38,甜栗zi,22
20,1952695535,不寻常的小狼狗,舰长,46,甜栗zi,22
21,3546968213162374,账号已注销,舰长,11,甜栗zi,22
22,1497874693,AAA猪肉批发田总,舰长,7,甜栗zi,22
23,18236089,翼凌try,舰长,2,甜栗zi,21
24,2094200,八十呱,舰长,14,甜栗zi,21
25,500044487,耐克爷爷家养的猪,舰长,24,甜栗zi,21
26,44101213,使一颗心兔于破碎,舰长,24,甜栗zi,21
27,3546960587917333,是六出雪,舰长,24,甜栗zi,21
28,3546667567549110,来瓶82年的可乐_,舰长,24,甜栗zi,21
29,1869320930,旧欢如梦绝音,舰长,24,甜栗zi,21
30,1423689037,喜欢喝水开,舰长,24,甜栗zi,21
31,11616614,對對對對對QwQ,舰长,24,甜栗zi,21
32,10880619,千层萤火,舰长,24,甜栗zi,21
