rank,uid,username,type,accompany,medal_name,medal_level
1,44140887,-厄童-,提督,120,甜栗zi,29
2,1316734497,Y-bluezero-戒氪ing,提督,24,甜栗zi,27
3,21763284,Matthew_kk,舰长,66,甜栗zi,27
4,1951359859,盖好被子好家伙,舰长,64,甜栗zi,27
5,7559452,云琅染烟-粑粑大王,舰长,145,甜栗zi,26
6,448508702,栗子家的DDR,舰长,160,甜栗zi,26
7,3546769308781297,道-_-_,舰长,173,甜栗zi,26
8,30560952,账号已注销,舰长,195,甜栗zi,26
9,478530000,大那啥转转转,舰长,127,甜栗zi,25
10,3546892954766152,账号已注销,舰长,108,甜栗zi,25
11,12051525,狗莓呐腮,舰长,187,甜栗zi,25
12,620489333,-陌小寒-,舰长,116,甜栗zi,24
13,2010466294,玖九丨妤云汐,舰长,45,甜栗zi,24
14,3546849203981008,细嗦栗子卡的痰,舰长,85,甜栗zi,23
15,488750234,B站的辣个男人,舰长,77,甜栗zi,23
16,435504285,十浦寸,舰长,74,甜栗zi,23
17,108150270,糖唐棠棠堂,舰长,54,甜栗zi,23
18,63257298,PSGLGDPTSD,舰长,36,甜栗zi,22
19,1952695535,不寻常的小狼狗,舰长,44,甜栗zi,22
20,3546801326000622,小亿不高冷,舰长,12,甜栗zi,22
21,3546968213162374,账号已注销,舰长,9,甜栗zi,22
22,1497874693,AAA猪肉批发田总,舰长,5,甜栗zi,22
23,2094200,八十呱,舰长,12,甜栗zi,21
24,500044487,耐克爷爷家养的猪,舰长,22,甜栗zi,21
25,44101213,使一颗心兔于破碎,舰长,22,甜栗zi,21
26,3546960587917333,是六出雪,舰长,22,甜栗zi,21
27,3546667567549110,来瓶82年的可乐_,舰长,22,甜栗zi,21
28,1869320930,旧欢如梦绝音,舰长,22,甜栗zi,21
29,1423689037,喜欢喝水开,舰长,22,甜栗zi,21
30,11616614,對對對對對QwQ,舰长,22,甜栗zi,21
31,10880619,千层萤火,舰长,22,甜栗zi,21
