rank,uid,username,type,accompany,medal_name,medal_level
1,44140887,-厄童-,提督,136,甜栗zi,42
2,1316734497,Y-bluezero-大猛一戒氪,提督,40,甜栗zi,36
3,1951359859,盖好被子好家伙,舰长,80,甜栗zi,36
4,21763284,Matthew_kk,舰长,82,甜栗zi,35
5,7559452,云琅染烟-粑粑大王,舰长,161,甜栗zi,34
6,3546801326000622,阿颖不乖,舰长,28,甜栗zi,34
7,448508702,DDR-lizi,舰长,176,甜栗zi,33
8,30560952,账号已注销,舰长,211,甜栗zi,32
9,478530000,大那啥转转转,舰长,143,甜栗zi,30
10,12051525,狗莓呐腮,舰长,203,甜栗zi,30
11,3546892954766152,账号已注销,舰长,124,甜栗zi,29
12,3546859666672207,VVCjfc,舰长,2,甜栗zi,29
13,3546392698030143,冰冷小白白,舰长,2,甜栗zi,26
14,2010466294,玖九丨黎雾汐,舰长,61,甜栗zi,26
15,3546849203981008,细嗦栗子卡的痰,舰长,101,甜栗zi,25
16,435504285,十浦寸,舰长,90,甜栗zi,25
17,108150270,-多多西米-,舰长,70,甜栗zi,24
18,1497874693,AAA猪肉批发田总,舰长,21,甜栗zi,24
19,1952695535,不寻常的小狼狗,舰长,60,甜栗zi,23
20,63257298,PSGLGDPTSD,舰长,52,甜栗zi,23
21,18236089,翼凌try,舰长,16,甜栗zi,22
22,3546968213162374,账号已注销,舰长,25,甜栗zi,22
23,2094200,八十呱,舰长,28,甜栗zi,21
