rank,uid,username,type,accompany,medal_name,medal_level
1,44140887,-厄童-,提督,137,甜栗zi,42
2,1316734497,Y-bluezero-大猛一戒氪,提督,41,甜栗zi,38
3,1951359859,盖好被子好家伙,舰长,81,甜栗zi,36
4,21763284,Matthew_kk,舰长,83,甜栗zi,35
5,7559452,云琅染烟-粑粑大王,舰长,162,甜栗zi,34
6,3546801326000622,阿颖不乖,舰长,29,甜栗zi,34
7,448508702,DDR-lizi,舰长,177,甜栗zi,33
8,478530000,大那啥转转转,舰长,144,甜栗zi,31
9,12051525,狗莓呐腮,舰长,204,甜栗zi,30
10,3546892954766152,账号已注销,舰长,125,甜栗zi,29
11,3546859666672207,VVCjfc,舰长,3,甜栗zi,29
12,3546392698030143,冰冷小白白,舰长,3,甜栗zi,27
13,2010466294,玖九丨黎雾汐,舰长,62,甜栗zi,26
14,3546849203981008,细嗦栗子卡的痰,舰长,102,甜栗zi,25
15,435504285,十浦寸,舰长,91,甜栗zi,25
16,108150270,-多多西米-,舰长,71,甜栗zi,24
17,1497874693,AAA猪肉批发田总,舰长,22,甜栗zi,24
18,1952695535,不寻常的小狼狗,舰长,61,甜栗zi,23
19,63257298,PSGLGDPTSD,舰长,53,甜栗zi,23
20,18236089,翼凌try,舰长,17,甜栗zi,22
21,3546968213162374,账号已注销,舰长,26,甜栗zi,22
22,2094200,八十呱,舰长,29,甜栗zi,21
