rank,uid,username,type,accompany,medal_name,medal_level
1,44140887,-厄童-,提督,126,甜栗zi,42
2,1316734497,Y-bluezero-戒氪ing,提督,30,甜栗zi,35
3,21763284,Matthew_kk,舰长,72,甜栗zi,35
4,1951359859,盖好被子好家伙,舰长,70,甜栗zi,35
5,7559452,云琅染烟-粑粑大王,舰长,151,甜栗zi,34
6,448508702,Edwin-unddr,舰长,166,甜栗zi,33
7,3546769308781297,道-_-_,舰长,179,甜栗zi,33
8,3546801326000622,陆思砚,舰长,18,甜栗zi,33
9,30560952,账号已注销,舰长,201,甜栗zi,32
10,478530000,大那啥转转转,舰长,133,甜栗zi,30
11,12051525,狗莓呐腮,舰长,193,甜栗zi,30
12,3546892954766152,账号已注销,舰长,114,甜栗zi,29
13,3546849203981008,细嗦栗子卡的痰,舰长,91,甜栗zi,25
14,2010466294,玖九丨妤云汐,舰长,51,甜栗zi,25
15,435504285,十浦寸,舰长,80,甜栗zi,25
16,108150270,-多多西米-,舰长,60,甜栗zi,24
17,488750234,B站的辣个男人,舰长,83,甜栗zi,24
18,1497874693,AAA猪肉批发田总,舰长,11,甜栗zi,24
19,1952695535,不寻常的小狼狗,舰长,50,甜栗zi,23
20,63257298,PSGLGDPTSD,舰长,42,甜栗zi,23
21,3546968213162374,账号已注销,舰长,15,甜栗zi,22
22,18236089,翼凌try,舰长,6,甜栗zi,21
23,500044487,耐克爷爷家养的猪,舰长,28,甜栗zi,21
24,44101213,使一颗心兔于破碎,舰长,28,甜栗zi,21
25,3546960587917333,是六出雪,舰长,28,甜栗zi,21
26,3546667567549110,来瓶82年的可乐_,舰长,28,甜栗zi,21
27,2094200,八十呱,舰长,18,甜栗zi,21
28,1869320930,旧欢如梦绝音,舰长,28,甜栗zi,21
29,1423689037,喜欢喝水开,舰长,28,甜栗zi,21
30,11616614,對對對對對QwQ,舰长,28,甜栗zi,21
31,10880619,千层萤火,舰长,28,甜栗zi,21
