rank,uid,username,type,accompany,medal_name,medal_level
1,1316734497,Y-bluezero-封米锁票,舰长,370,甜栗zi,50
2,44140887,-厄童-,舰长,466,甜栗zi,44
3,1951359859,猪栗盖被,舰长,409,甜栗zi,43
4,7559452,云琅染烟-粑粑大王,舰长,491,甜栗zi,38
5,3546737740352336,zero-爱播的嫡长小狗,舰长,198,甜栗zi,36
6,12051525,go栗莓拿塞,舰长,533,甜栗zi,35
7,266729102,早晚把破盒子炸了,舰长,6,甜栗zi,35
8,478530000,大那啥转转转,舰长,473,甜栗zi,35
9,97554931,TD_______,舰长,249,甜栗zi,35
10,448508702,ununddr,舰长,506,甜栗zi,35
11,3690977564822180,亿盆猪猪,舰长,216,甜栗zi,34
12,3461574368955256,栗子的小奶龙-穷鬼版,舰长,143,甜栗zi,34
13,13131692,打死不吃猫粮的汪,舰长,17,甜栗zi,33
14,1752700457,蛙蛙有点小迷糊,舰长,343,甜栗zi,33
15,3546974085188366,御风-AI小助理,舰长,251,甜栗zi,33
16,13572023,木瀚,舰长,26,甜栗zi,26
17,1354494125,迪迦奥特快_,舰长,28,甜栗zi,25
18,354085049,PINK系イケメン,舰长,65,甜栗zi,25
19,616520070,野牛不牛,舰长,36,甜栗zi,24
20,12768058,小破站_er斤呆呆,舰长,3,甜栗zi,23
21,247108378,太秀了_,舰长,11,甜栗zi,21
22,2028510271,Caritatem,舰长,25,甜栗zi,21
