rank,uid,username,type,accompany,medal_name,medal_level
1,1316734497,Y-bluezero-封米锁票,舰长,353,甜栗zi,49
2,44140887,-厄童-,舰长,449,甜栗zi,44
3,1951359859,猪栗盖被,舰长,392,甜栗zi,43
4,7559452,云琅染烟-粑粑大王,舰长,474,甜栗zi,38
5,3546737740352336,zero-爱播的嫡长小狗,舰长,181,甜栗zi,35
6,12051525,go栗莓拿塞,舰长,516,甜栗zi,35
7,478530000,大那啥转转转,舰长,456,甜栗zi,35
8,448508702,ununddr,舰长,489,甜栗zi,35
9,97554931,桃枝___想要回本版,舰长,232,甜栗zi,34
10,3690977564822180,亿盆猪猪,舰长,199,甜栗zi,34
11,3461574368955256,栗子的小奶龙-穷鬼版,舰长,126,甜栗zi,34
12,3546974085188366,御风-AI小助理,舰长,234,甜栗zi,32
13,1752700457,蛙蛙有点小迷糊,舰长,326,甜栗zi,32
14,13572023,木瀚,舰长,9,甜栗zi,25
15,616520070,野牛不牛,舰长,19,甜栗zi,24
16,354085049,PINK系イケメン,舰长,48,甜栗zi,23
17,1354494125,百香果山竹味汽水,舰长,11,甜栗zi,21
18,2028510271,Caritatem,舰长,8,甜栗zi,21
