rank,uid,username,type,accompany,medal_name,medal_level
1,1316734497,Y-bluezero-9月必戒氪,提督,372,甜栗zi,50
2,1191459198,壹声壹栗,提督,2,甜栗zi,30
3,44140887,-厄童-,舰长,468,甜栗zi,44
4,1951359859,猪栗盖被,舰长,411,甜栗zi,43
5,7559452,云琅染烟-粑粑大王,舰长,493,甜栗zi,38
6,3546737740352336,zero-爱播的嫡长小狗,舰长,200,甜栗zi,36
7,12051525,go栗莓拿塞,舰长,535,甜栗zi,35
8,266729102,早晚把破盒子炸了,舰长,8,甜栗zi,35
9,478530000,大那啥转转转,舰长,475,甜栗zi,35
10,97554931,分b不掏,舰长,251,甜栗zi,35
11,448508702,ununddr,舰长,508,甜栗zi,35
12,3690977564822180,亿盆猪猪,舰长,218,甜栗zi,34
13,3461574368955256,栗子的小奶龙-穷鬼版,舰长,145,甜栗zi,34
14,13131692,打死不吃猫粮的汪,舰长,19,甜栗zi,33
15,1752700457,蛙蛙有点小迷糊,舰长,345,甜栗zi,33
16,3546974085188366,御风-逆飞的流星,舰长,253,甜栗zi,33
17,13572023,木瀚,舰长,28,甜栗zi,26
18,616520070,野牛不牛,舰长,38,甜栗zi,26
19,1354494125,迪迦奥特快_,舰长,30,甜栗zi,25
20,354085049,PINK系イケメン,舰长,67,甜栗zi,25
21,12768058,小破站_er斤呆呆,舰长,5,甜栗zi,25
22,247108378,太秀了_,舰长,13,甜栗zi,21
23,2028510271,Caritatem,舰长,27,甜栗zi,21
