rank,uid,username,type,accompany,medal_name,medal_level
1,1316734497,Y-bluezero-9月必戒氪,提督,396,甜栗zi,50
2,12768058,栗子家的破站,提督,29,甜栗zi,40
3,266729102,早晚把破盒子炸了,提督,32,甜栗zi,38
4,1191459198,壹声壹栗,提督,26,甜栗zi,33
5,3747559933742902,叹气_14138,提督,1,甜栗zi,30
6,44140887,-厄童-,舰长,492,甜栗zi,44
7,1951359859,猪栗盖被,舰长,435,甜栗zi,44
8,3546737740352336,zero-爱播的嫡长小狗,舰长,224,甜栗zi,36
9,97554931,韭菜_的自我修养,舰长,275,甜栗zi,36
10,12051525,go栗莓拿塞,舰长,559,甜栗zi,36
11,478530000,大那啥转转转,舰长,499,甜栗zi,35
12,3461574368955256,栗子的小奶龙-穷鬼版,舰长,169,甜栗zi,35
13,448508702,ununddr,舰长,532,甜栗zi,35
14,3690977564822180,举个-栗子牙,舰长,242,甜栗zi,35
15,1752700457,蛙蛙有点小迷糊,舰长,369,甜栗zi,34
16,3546974085188366,御风-oO,舰长,277,甜栗zi,33
17,616520070,栗子大王的小野牛,舰长,62,甜栗zi,30
18,13572023,木瀚,舰长,52,甜栗zi,26
19,354085049,PINK系イケメン,舰长,91,甜栗zi,26
20,388620824,七斤半的梦里是灰丝,舰长,19,甜栗zi,26
21,1354494125,百香果味栗子,舰长,54,甜栗zi,25
22,3546560835095201,小彭友_plm,舰长,15,甜栗zi,24
23,3707027490605775,三千年的床精,舰长,12,甜栗zi,23
24,11616614,對對對對對QwQ,舰长,44,甜栗zi,22
