rank,uid,username,type,accompany,medal_name,medal_level
1,1316734497,Y-bluezero-9月必戒氪,提督,393,甜栗zi,50
2,12768058,栗子家的破站,提督,26,甜栗zi,40
3,1191459198,壹声壹栗,提督,23,甜栗zi,31
4,44140887,-厄童-,舰长,489,甜栗zi,44
5,1951359859,猪栗盖被,舰长,432,甜栗zi,44
6,266729102,早晚把破盒子炸了,舰长,29,甜栗zi,37
7,3546737740352336,zero-爱播的嫡长小狗,舰长,221,甜栗zi,36
8,97554931,韭菜_的自我修养,舰长,272,甜栗zi,36
9,12051525,go栗莓拿塞,舰长,556,甜栗zi,36
10,478530000,大那啥转转转,舰长,496,甜栗zi,35
11,3461574368955256,栗子的小奶龙-穷鬼版,舰长,166,甜栗zi,35
12,448508702,ununddr,舰长,529,甜栗zi,35
13,3690977564822180,举个-栗子牙,舰长,239,甜栗zi,35
14,1752700457,蛙蛙有点小迷糊,舰长,366,甜栗zi,34
15,3546974085188366,御风-oO,舰长,274,甜栗zi,33
16,616520070,栗子大王的小野牛,舰长,59,甜栗zi,30
17,13572023,木瀚,舰长,49,甜栗zi,26
18,388620824,七斤半的梦里是灰丝,舰长,16,甜栗zi,26
19,354085049,PINK系イケメン,舰长,88,甜栗zi,25
20,1354494125,百香果味栗子,舰长,51,甜栗zi,25
21,3546560835095201,小彭友_plm,舰长,12,甜栗zi,24
22,3707027490605775,三千年的床精,舰长,9,甜栗zi,23
23,11616614,對對對對對QwQ,舰长,41,甜栗zi,22
